"relevant","tweet_text","tweet_id","humanitarian_label","original_humanitarian_label","event_type","dataset","year","event_name","original_relevant_label"
"True","please pray for the tornado victims.. PLEASE..","99319759958146208912","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado in Denton County TX now reported to be near Lantana. Warning info and radar: http://wxch.nl/laelgs","99576836190723944199","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","These Tornados have been out of hand this year.  Its been Tornado warnings all day!","99196546707838174890","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99223401893047683916","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@jillmonaco Be safe! I hate being alone during a tornado watch.....","99851795504867781542","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","im having ice cream tonight. and its NOTskinny cow. because theres a tornado coming and i may die good attitude mom!","99774965639118990676","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Joplin Missouri where at least 124 died Sunday under #tornado watch http://on.cnn.com/k1ZN2b / Pray #tc","99695180016437211408","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Did I just hear tornado sirens or am I just crazy!!??","99202370980149790662","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","New Tornado Warning for NE Tarrant Co and much of Dallas Co until 8:45.  Tornado near Saginaw moving ESE - 40.  Ma ...","99678107600389896526","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@KhloeKardashian In part of the country r u in????? Nd r in the tornado hazard ????","99860048819114787173","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Joplin Missouri now under new tornado watch til 3am CDT","99146917839199474328","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Clip up Ctown! It's tornado time","99986300089052245638","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@ddlovato my symapthy and condolences for those victims of the tornado!!","99840363173216817509","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Everyone Pray for the Tornado Victims!! PRAYIT WORKS!!","99316278624783283880","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","This before and after pic is nuts from the MO tornado: http://tinyurl.com/4x8rsmt","99977293712807505620","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Flower Mound police reporting a tornado on the ground","99026652662985392992","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Triple D tornado warning!!!!","99781374632814412977","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","@SlimTaurus78 tornado? Damn I'm even more badass than I thought.","99708420175903251176","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","STORMCENTER: Tornado Warning issued for Tulsa surrounding counties until 8:45P Details on AM740/FM102.3","99784771018047582059","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Lord pray for those thats experiencing the tornado.","99002253919182160033","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","National Weather Service: Tornado outbreak unfolding from North Texas to Nebraska. #txwx","99492429467782321503","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","Taylor Swift Raises $750000 For Tornado Victims With """"Speak Now...Hear Now"""" Concert http://bit.ly/kNJGOQ","99776031216533396945","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Hope everyone in the #tornado area is safe.","99749433623533146088","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado watch for Joplin MO.  #ComeOnNow #TheyNeedABreakAlready :(","99984433335126647129","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Sitting outside on da porch on da phone on da laptop in ah mini tornado lmfaooo","99372392802674444291","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado warnings along NC/Virginia border. Cantor I hope Mother Nature treats your constituents better than you're treating  ...","99973459532111641111","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado warnings along NC/Virginia border. Cantor I hope Mother Nature treats your constituents better than you're treating  ...","99469095971565816918","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado Warning now in Creek County pray for my parents they're in Creek County...  UH OH We're under Tornado Warning t ...","99140330949402899058","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Wow been following live feeds of the tornado outbreak going through Oklahoma/Texas...incredible. #tornado","99597553764817164631","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@AdamRichman Please RT: Please donate to help those who lost everything in #Joplin MO! http://www.redcross-ozarks.org/joplin/","99571358749771577946","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Joplin Missouri Tornado Single Deadliest In U.S. Since 1950 (VIDEO): JOPLIN Mo. (AP) -- Emergency crews drill... http://huff.to/iKt5hC","99596356614329035562","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Okemah #Oklahoma seek shelter! This storms is heading ENE and could produce a #tornado very soon. Very strong low leve ...","99050111353797427020","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Okemah #Oklahoma seek shelter! This storms is heading ENE and could produce a #tornado very soon. Very strong low leve ...","99831510375290691680","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@MarlyMarB you scarin me with all these tornado retweets lol","99054146550585884119","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Callous editorial in today's paper. Demeaning to tornado victims. Now is time to highlight community collaboration instead of blaming folk.","99613827265935519744","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","All these tornado thingies are interfering with my novela! D:","99364602167982069330","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Joplin Missouri where at least 124 died Sunday under #tornado watch http://on.cnn.com/k1ZN2b","99451782537532022368","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","First it was Bin laden now its Tornado's. U.S under siege.","99385889536637523659","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@jimintheair has had some of the most amazing footage from the tornado aftermath. Good work!","99931183473830577462","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado watch until 10pm","99260131371828716636","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado activity is east of I35 in Oklahoma.  My family is safe but east part of state is still in the box.","99794995830760438104","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado's over. Time to go out for dinner with the fam and the Emdes! #gladtobesafe #oklahomaweather","99226983520814167634","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@FR8_DA_GR8 they got hit with massive tornado&lt;&lt;&lt; Damn!!!","99379570162146965219","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","@TheHopper Does a concussion come with a wheelchair? You could Rear Window the hell outta this tornado scare.","99072454338681829658","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Wow watching CNN and just watched a tornado take out an 18 wheeler","99720915709340758045","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Funnel near Fairview moving east. TORNADO ON THE GROUND near Azle. Debris spotted.","99032135096047962793","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","There is a lot of dust coming this way out Texas.  This will eventually mix with the storms so expect a dirty rain toni ...","99498003220969231448","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado... CRAZY","99027697246835111359","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","TORNADO WARNING until 8:15","99919133122831849648","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado reported 2 miles west of Azle TX.  This is to the northwest of Ft. Worth.  Radar warning info: http://wxch.nl ...","99969039271607720390","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Cashion debris found in **Perry** that's insane. #okwx","99284948665730782669","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@Eliinperu a huge tornado wiped out an entire town southwest of me.","99545996562620969456","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","First Baptist Church in Piedmont opening up as shelter...please help get word out! #okwx","99959827348469763130","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Another tornado north of Ravia OK","99947279269572071376","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado Warning now in Creek County pray for my parents they're in Creek County...  UH OH We're under Tornado Warning too confirmed. CYA","99599144533315685774","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99272946858698661318","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@SoUWanaBaSinger OKaaay! They just interrupted # AI because of tornado watch. I.ll catch up","99084060468314658177","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Poor Megan she's so close to the tornado...","99691712208703816822","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Praying everything goes well with everything in Oklahoma with all these tornado warnings in effect right now.......","99505590066548828642","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","GOP hates women middle class gays & now tornado victims.  I guess the Koch brothers keep writing their scripts. Shameful.#wiunion Cantor","99110300862296618718","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Just realized the only shirts in my tornado bag were @Cubs and @okcthunder ones lol #priorities #winning","99514728945230732084","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","tornado in joplin is pretty sad. people hurt and killed. Lots of good people there.","99143915010726628529","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Awwwww shit! A damn tornado warning!! ITS ABOUT TO GO DOWN ( K. Hart voice)","99435106962054133263","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","If you saw @MadPoet78 and my conversation about the tornado coverage you'd unfollow us for the horrid heartless people we are.","99799393885301398060","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Listening to Tornado sirens going off at the front door! http://instagr.am/p/Erm58/","99902329683790901363","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@diegodapharaoh watz gud fam... Bring a dutch nd ima fill it wit a real kansas city tornado... Crucial!!","99071483705350565787","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Report from #Newcastle #OKwx school that shatter proof glass was bowing 'out' from inside the school - #crazy","99925089341930941452","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@PowerhouseBNE  ---&gt; lets all b joining our faith & praying 4 Lora Deans hometown - Joplin - which is bracing 4 anoth ...","99063167224086630551","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Prayers for the people of North Eastern Texas. Tornado sirens went off there too.","99704133707353371991","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Just In: Storm Prediction Center issues tornado watch for western Missouri; extreme eastern Kansas until 3am CDT; includes city ...","99497876464227429508","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99117399207582081380","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@Major0194 Hahaa I wanna see you fight a tornado! xD","99064321446019915075","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Just In: Storm Prediction Center issues tornado watch for western Missouri; extreme eastern Kansas until 3am CDT; includes city ...","99060186126445152555","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","So much for this tornado warning. This weather is #smalldawg","99979901784896023116","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#Tragedies are unpredictable but you can always make a difference. Help tornado victims of #Joplin by visiting @RedCross or  ...","99463109046512587028","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","Lady at walgreens is crying. She lost everything. Not even seeing the damage you can still feel the impact on people  ...","99711700721586164955","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@MrJosh86 Just a long tornado season. Maryland Heights got hit real hard last month. So did the airport. More on the way too.","99473975259528211364","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
