"tweet_text","humanitarian_label"
"⚡️#Moments: #Tennessee #TruckDriver rescued 64 #shelter #animals on #SchoolBus during #HurricaneFlorence Last week #TonyAlsup #rescued 53 #dogs 11 #cats from #SouthCarolina #shelters expected to be affected by #Hurricane #Florence, drove then to #Alabama","rescue_volunteering_or_donation_effort"
"While we are praying for those who are in the path of Dorian, let’s keep the West Texas families in our prayers as well.⁣ ⁣ #GunReform","sympathy_and_support"
"BVI facing Hurricane #Maria - not recovered from #Irma. Urgent help needed @BorisJohnson @foreignoffice… https://t.co/5CusY5xZOO","unknown_or_unclassified"
"5.3 magnitude #earthquake. 131 km from #Kokopo, East New Britain, Papua New Guinea http://t.co/aedoAYQi6G","not_related_or_irrelevant"
"could you help us with transportation to get to the most affected communities from the earthquake in Mexico? #Verificado19S #SismoPuebla","requests_or_needs"
"One way to help #PuertoRico which is suffering tremendous hardship after Hurricane Maria. They have no food, water, or power.","sympathy_and_support"
"@ShashiTharoor Good for praising and now take initiative to make sure relief fund is collected and given to kerala flood victims.","rescue_volunteering_or_donation_effort"
"Typhoon Hagupit Kills 21 In The Philippines: Around a million people are forced from their homes as a deadly s... http://t.co/nazgEDXtLE","other_relevant_information"
"Hi,I have a lot of problem,I dont fin any thing to eat,I dont find any job,please help me to fin a job","affected_individuals"
"RT @australizer: Powerful earthquake strikes near Christchurch generating tsunami #NewZealand","other_relevant_information"
"Our brave men and women from Forth Hood heading to help the victims of hurricane Harvey! Patriots &amp; heroes unlike DJT!","rescue_volunteering_or_donation_effort"
"How to Help Puerto Rico: 12 Effective Ways to Donate Money","rescue_volunteering_or_donation_effort"
"Hurricane Harvey death toll has reached 44. Rest in peace fellow Texans. #HurricaneHarvey","injured_or_dead_people"
"The most common diseases were malaria, diahorrea and measles, he said.","rescue_volunteering_or_donation_effort"
"#Turkey and #Pakistan are in. One page for #KashmirNeedsAttention #Kashmir #KashmirStillUnderCurfew #KashmirBleeds #KashmiriAmbassadorAtUN #KashmirWantsFreedom #Kashmiri #Kashmiris #KashmirStillUnderCurfew51Days #kashmiriswillnotsurrender .love you #imrankhanPTI and love you","not_humanitarian"
"MT @UNOCHA: #NepalQuake Infographic: The #s u need 2 know (26 April, 7pm) via @OCHAAsiaPac - http://t.co/lFXEEUzrp1 http://t.co/pBGlJXNb3q","not_related_or_irrelevant"
"HAARP needs to be destroyed. This shit is not coo at all. This aint no natural weather shit, this shit is controlled.","not_humanitarian"
"I honestly didn't think this hurricane was gonna be this bad __","rescue_volunteering_or_donation_effort"
"May this festival brings out sunshine of happiness and relief Happy Onam. Surely festival will cheer faces in Kerela and all over. #HappyOnam #Kerela #festival #festivemood #NewBeginning #KeralaFloods","sympathy_and_support"
"5.5 - OFFSHORE TARAPACA, CHILE: Date: Thu, 03 Apr 2014 05:51:44 UTCLat/Lon: -20.7733/-70.4011Depth: 26.86 http://t.co/42zDLgbdjS","other_relevant_information"
"#Nepalearthquake Woman whose brother died in #Nepal 12 years ago receives word daughter is safe - ABC News http://t.co/alIGumytu0 #Kathmandu","not_related_or_irrelevant"
"The financial assistance to the Kyrgyz Republic since 1992 amounts to around 1 billion, in the form of grants and highly concessional credits.","rescue_volunteering_or_donation_effort"
"#Dorian doesnt need to hit Florida. The sideswipe alone is enough to do damage. Nobody escapes from 175MPH winds in a nearly stationary hurricane.","infrastructure_and_utility_damage"
"@TAW3343 Looks like Bernie didn't even acknowledge Archer to thank her for adding him to the schedule. He walked past her &amp; snubbed her.","not_related_or_irrelevant"
"The grief morons are out again... #PrayForChile #OnlyOnTwitter. x.","sympathy_and_support"
"ya bro it was shocking,2 people were killed and tsunami warning all over the newzealand @vikrantgupta73","injured_or_dead_people"
"@BlogBeth Already a follower :) Will catch up with your posts later!","not_related_or_irrelevant"
"@realDonaldTrump Much like Puerto Rico, eh Donny? https://t.co/tNEvEbTeEP","not_humanitarian"
"Thank you for the answer, because I think we are all Haitians God is stronger","other_relevant_information"
"Large blood shortage at all south Florida hospitals. Donate today, to help those in need. #oneblood #arrowpropertyinspection #hurricaneirma","requests_or_needs"
"EU announces additional 7 mln Euros for victims of cyclone Idai in Mozambique","rescue_volunteering_or_donation_effort"
"Another great way to volunteer to help out #ymm evacuees Donation &amp; Distribution for Fort McMurray Wildfire - Edm","rescue_volunteering_or_donation_effort"
"INCASE YOU MISSED IT: Tacloban, Naga, Calbayog, Legazpi airports still closed due to #RubyPH, says @CAAP_Operations #AksyonSaHagupit","not_related_or_irrelevant"
"""@TheIslamicUmmah: #Pakistan scrambles to reach quake victims http://t.co/pH0Hc9n3xy #Aljazeera Inna Lillah wa inna ilayhi rajioon"" Ameen","other_relevant_information"
"The #CYCLONEIDAI Response food &amp; NFIs that we sent to Mutare for distribution to children &amp; families in #Chimanimani &amp; #Chipinge has been handed over to authorities responsible for coordinating the response. We are on the ground. We are accountable &amp; we deliver to save lives.","rescue_volunteering_or_donation_effort"
"America needs help","requests_or_needs"
"Earthquake rattles nerves, causes extensive damage in Napa area http://t.co/Sq6g4ZFKQq #GlobeTrottingWino","other_relevant_information"
"Dengue, an acute febrile disease spread by the bite of the aedes aegypti mosquito, http://en.wikipedia.org/wiki/Aedes_aegypti has been endemic in Pakistan for the last few years.","not_humanitarian"
"#HurricaneHarvey extensive maps and timelines of damage, path, etc. BOOKMARK. Data still unfinished, but very useful.","other_relevant_information"
"EU - US cooperation in space &amp; on ground: #HurricaneHarvey damage assessment maps, provided by @CopernicusEU at the request of @fema","infrastructure_and_utility_damage"
"Greek officials say arson may have caused wildfires killing 83  #Greece #news","injured_or_dead_people"
"hunger is going to end up lilling me. nothing is reaching carrefour ( neighborhood )","other_relevant_information"
"Thank you @Discovery #NepalEarthquake #Nepal  https://t.co/h9OOMI3vBN","infrastructure_and_utility_damage"
"Irma was a BEAST, but this sale is a BEAUTY!! https://t.co/BLM8KEpkKE","not_humanitarian"
"my heart is with the victims and family of the earthquake in ecuador and japan- #PrayForearth","sympathy_and_support"
"The Latest: Irma damage reported on Georgias Tybee Island","infrastructure_and_utility_damage"
"WFP begins food aid operation in Cuba after Hurricane Irma  #news","rescue_volunteering_or_donation_effort"
"Earthquake Aftershocks Jolt Nepal as Death Toll Rises Above 3400 - New York Times: New Yorkë█_ http://t.co/n1LRzrfcbL","not_related_or_irrelevant"
"RT @dorisig: Fireworks show last night in #reykjavik in #iceland @icelandinspired  @thisisiceland http://t.co/ZKdZoV0hvW","not_related_or_irrelevant"
"All the states are donating for Kerala.. ANY NEWS UPDATE HOW MUCH WB @MamataOfficial IS DONATING? Please let me know if you have the information.@derekobrienmp","rescue_volunteering_or_donation_effort"
"Indian community in China donates Rs. 14 lakh for Kerala flood relief Read here:  Here’s how you can help #KeralaFlood victims:  #IndiaForKerala #KeralaFloods #KeralaFloodRelief","rescue_volunteering_or_donation_effort"
"Anti-polio campaign documents say the notion has been persisting since 2004 when obscurantist elements in the society spread the concoction that certain human hormones were deliberately added to the oral polio vaccine (OPV) to make children sterile.","not_humanitarian"
"@realDonaldTrump @GeraldoRivera @foxandfriends In Puerto Rico, I saw this: https://t.co/nYNYxS2dk4","not_humanitarian"
"Just heard about the #earthquake and Wallah, these pictures of shattered poles and roads are so horrifying. Earthquake indicates nothing but Allah SWTs wrath and its high time we start reconsidering our religious obligations and values. May ALLAH SWT have mercy on us. ὤFὡ4ὢD","sympathy_and_support"
"RT @OANN: At least 59 dead in Calif. wildfires -  #OANN #CaliforniaWildfires","injured_or_dead_people"
"Really #lenskart ? Peoples r dying and #lenskart is celebrating .. #ShameOnLenskart #earhquake #NepalEarthquake  https://t.co/adf82mYPkU","not_related_or_irrelevant"
"Hotter than normal temperatures have been evaporating soil moisture, which has aggravated the dry conditions in the region, and is degrading pasture conditions.","not_humanitarian"
"Greece Wildfire Relief Campaign set up by @HellenicLeaders on @gofundme to aid the victims of the #GreeceFires. Anything can help","rescue_volunteering_or_donation_effort"
"https://t.co/aaVx9gJpJe Scientist shuts down climate change alarmists with new report about Hurricane Harvey https://t.co/9uyb065jFj","other_relevant_information"
"and what if we don't know anyone outside of Port au prince what can we do? We heard that there will be heavy rains on Tuesday. What can we do in that case?","not_humanitarian"
"""@inquirerdotnet: STORM SIGNALS Update 9: 9 areas under Signal No. 3 as of 5 pm. #RubyPH http://t.co/EytMHeBSKk | @sarapacia""","other_relevant_information"
"MIA is not a shelter. Plan to come to airport only if you have a confirmed ticket. Shelter locations . #HurricaneIrma","other_relevant_information"
"RT @MsJackie109: Atlanta Motor Speedway has opened their facilities to all Hurricane Dorian evacuees, ὄFὄFὄFἼ1","rescue_volunteering_or_donation_effort"
"The World Health Organization provided the Ministry of Health of China with emergency health supplies to support the response efforts to the severe snow storm that has affected the country for the past weeks.","other_relevant_information"
"Drone footage shows extent of Ecuador earthquake damage  #Christian #News","infrastructure_and_utility_damage"
"Trump National Doral criticized for suggesting Irma victims relieve 'stress' at club's restaurant… https://t.co/DMaPRm3RzP","not_humanitarian"
"Black Friday idea I want to endorse: kick it off with a donation. One option: CA wildfire victims. Excellent list from @KQED here  Also: @voxdotcom list of most effective charities is here:","rescue_volunteering_or_donation_effort"
"With the floods resulting in a lot of devastation in #Kerala, the locals are struggling to survive without proper basic amenities for them. #Superstar #Rajinikanth donated Rs.15 lakhs towards the relief fund for the people who are affected by the #KeralaFloods @rajinikanth","rescue_volunteering_or_donation_effort"
"@1Romans58 On my company email, the organizations listed for Nebraska are:      And there is a phone number for the Nebraska Cattlemen Disaster Relief Fund: 402-475-2333","rescue_volunteering_or_donation_effort"
"Help to close the zoo located in MayagÃ¼ez, Puerto Rico for animal mistreatment! Plz sign: https://t.co/sPeGcdSYQm https://t.co/gi3hyJWAbc","other_relevant_information"
"#RHOBH Denise Richards And Eileen Davidson Share Photos, Offer Updates On The State Of Their Homes Amid Woolsy Fire RHOBH cast member Denise Richards and former star Eileen Davidson were impacted by the wildfires in Southern California.","other_relevant_information"
"Through Tata Trusts we received Israeli Watergen unit which generates potable water thru air. The machine has been installed at Parumala Church premises by our member Cosmic Community Centre. #KeralaFloods #KeralaFloodRelief @_NAN_DINI @amritabhinder @seriousfunnyguy @Shrimaan","rescue_volunteering_or_donation_effort"
"@IPR_Odisha Any amount of any organisation will help so many people of #Kerala #KeralaFloods #OdishaWithKerala","sympathy_and_support"
